도로명주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),216.0,1594.0,1633.0,1817.0,1617.0,2147.0,3940.0,4638.0,3049.0,2090.0,4965.0,4.0,62.0,1511.0,20200929
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),150.0,1370.0,1301.0,1337.0,1284.0,1468.0,1657.0,1840.0,1579.0,1396.0,1957.0,5.0,29.0,888.0,20201009
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),150.0,2036.0,2490.0,2756.0,2941.0,3153.0,3200.0,3252.0,3781.0,3451.0,3141.0,5.0,196.0,1076.0,20201009
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),150.0,1229.0,1308.0,1573.0,1410.0,1953.0,3781.0,4390.0,2871.0,1985.0,4634.0,4.0,40.0,1250.0,20201009
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),150.0,1558.0,1773.0,1983.0,2115.0,2424.0,2830.0,3053.0,3603.0,2968.0,3394.0,5.0,112.0,1208.0,20201009
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),150.0,1615.0,1338.0,1543.0,1445.0,1970.0,2865.0,3228.0,2515.0,2031.0,3205.0,4.0,47.0,1306.0,20201009
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),150.0,1948.0,1986.0,2055.0,1935.0,2029.0,2163.0,2410.0,3090.0,2649.0,2750.0,5.0,95.0,1004.0,20201009
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),150.0,1879.0,2000.0,2098.0,2048.0,1936.0,2159.0,2216.0,2479.0,2172.0,2391.0,5.0,104.0,1040.0,20201009
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),258.0,1918.0,1976.0,2071.0,1958.0,2051.0,2199.0,2287.0,3185.0,2682.0,2506.0,5.0,100.0,851.0,20201019
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),258.0,1657.0,1517.0,1654.0,1573.0,2009.0,2694.0,2937.0,2481.0,1996.0,3007.0,5.0,57.0,944.0,20201019
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),258.0,1664.0,1849.0,2033.0,2169.0,2491.0,2910.0,3096.0,3637.0,3026.0,3343.0,5.0,120.0,898.0,20201019
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),258.0,1313.0,1380.0,1582.0,1457.0,2080.0,3668.0,4213.0,2891.0,2009.0,4467.0,4.0,47.0,912.0,20201019
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),258.0,2004.0,2410.0,2661.0,2854.0,3031.0,3109.0,3183.0,3749.0,3464.0,3200.0,5.0,188.0,916.0,20201019
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),258.0,1606.0,1594.0,1710.0,1697.0,2046.0,2587.0,2909.0,2445.0,2014.0,2898.0,5.0,67.0,857.0,20201019
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),258.0,1925.0,2018.0,2131.0,2041.0,1984.0,2196.0,2227.0,2394.0,2039.0,2387.0,5.0,107.0,819.0,20201019
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),150.0,1544.0,1185.0,1433.0,1409.0,1852.0,2639.0,2901.0,2385.0,2004.0,2862.0,4.0,40.0,537.0,20201024
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),150.0,1460.0,1573.0,1880.0,2090.0,2428.0,2801.0,3008.0,3608.0,2943.0,3311.0,5.0,111.0,515.0,20201024
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),144.0,1863.0,1726.0,1867.0,1761.0,1838.0,2042.0,2066.0,3098.0,2563.0,2640.0,5.0,78.0,375.0,20201024
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),150.0,1337.0,1208.0,1366.0,1439.0,1779.0,2253.0,2563.0,2322.0,1842.0,2940.0,4.0,43.0,519.0,20201024
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),150.0,1827.0,2371.0,2753.0,2989.0,3110.0,3112.0,3163.0,3762.0,3361.0,3223.0,5.0,196.0,558.0,20201024
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),150.0,1108.0,1127.0,1416.0,1325.0,1943.0,3634.0,4075.0,2853.0,1895.0,4451.0,4.0,29.0,584.0,20201024
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),150.0,1712.0,1716.0,1879.0,1825.0,1934.0,2014.0,2117.0,2243.0,1986.0,2142.0,5.0,81.0,361.0,20201024
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),108.0,1777.0,1603.0,1744.0,1738.0,1783.0,2035.0,2128.0,2201.0,1931.0,2230.0,5.0,71.0,374.0,20201029
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),108.0,1420.0,1532.0,1742.0,1746.0,2247.0,2735.0,2966.0,2523.0,2050.0,3148.0,5.0,76.0,602.0,20201029
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),108.0,2153.0,2490.0,2797.0,2997.0,3149.0,3250.0,3306.0,3734.0,3361.0,3418.0,5.0,201.0,428.0,20201029
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),103.0,1180.0,1286.0,1508.0,1364.0,1929.0,3227.0,3471.0,2754.0,1947.0,3877.0,4.0,37.0,449.0,20201029
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),108.0,1784.0,1857.0,2047.0,2259.0,2556.0,2941.0,3144.0,3622.0,2963.0,3391.0,10.0,129.0,358.0,20201029
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),102.0,1906.0,1902.0,1979.0,1987.0,2106.0,2344.0,2406.0,2950.0,2497.0,2616.0,5.0,102.0,385.0,20201029
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),108.0,1573.0,1711.0,1796.0,1814.0,2108.0,2547.0,2850.0,2658.0,2272.0,2875.0,5.0,83.0,525.0,20201029
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),102.0,1679.0,1751.0,1790.0,1846.0,1942.0,2000.0,2048.0,2151.0,1888.0,2197.0,5.0,87.0,228.0,20201108
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),102.0,1302.0,1351.0,1470.0,1572.0,1737.0,2238.0,2341.0,2358.0,1923.0,2386.0,5.0,59.0,403.0,20201108
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,1918.0,2429.0,2744.0,2989.0,3089.0,3116.0,3179.0,3691.0,3417.0,3137.0,5.0,202.0,340.0,20201108
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),102.0,1159.0,1291.0,1545.0,1537.0,2207.0,3181.0,3477.0,3075.0,2156.0,3840.0,4.0,53.0,243.0,20201108
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),102.0,1441.0,1669.0,1915.0,2184.0,2445.0,2781.0,2995.0,3620.0,2992.0,3318.0,5.0,119.0,237.0,20201108
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),102.0,1544.0,1424.0,1543.0,1678.0,1999.0,2315.0,2485.0,2619.0,2164.0,2643.0,5.0,68.0,324.0,20201108
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),102.0,1844.0,1715.0,1827.0,1774.0,1894.0,2037.0,2151.0,2920.0,2441.0,2359.0,5.0,81.0,270.0,20201108
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),138.0,9501.0,8800.0,8542.0,8607.0,9124.0,8843.0,8817.0,8599.0,8329.0,8796.0,9.0,255.0,894.0,20201113
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),138.0,3145.0,2893.0,2670.0,2431.0,2583.0,2688.0,2719.0,2193.0,1690.0,2751.0,8.0,146.0,894.0,20201113
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),138.0,10741.0,10186.0,9499.0,9164.0,9479.0,9021.0,8877.0,7441.0,6426.0,8611.0,9.0,255.0,894.0,20201113
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),138.0,9951.0,9602.0,8984.0,8732.0,9032.0,8673.0,8493.0,7247.0,6284.0,8291.0,9.0,255.0,894.0,20201113
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),138.0,7377.0,6894.0,6372.0,6115.0,6304.0,6109.0,6037.0,5452.0,5065.0,5944.0,9.0,255.0,894.0,20201113
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),138.0,11065.0,10535.0,9912.0,9704.0,10070.0,9554.0,9339.0,7990.0,6813.0,9089.0,9.0,255.0,894.0,20201113
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),138.0,7736.0,7140.0,6683.0,6402.0,6653.0,6435.0,6324.0,5400.0,4778.0,6055.0,9.0,255.0,894.0,20201113
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,1891.0,1824.0,1880.0,1855.0,1833.0,2067.0,2072.0,2984.0,2420.0,2352.0,5.0,84.0,401.0,20201123
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1743.0,1453.0,1611.0,1687.0,1938.0,2283.0,2446.0,2451.0,2174.0,2454.0,5.0,71.0,389.0,20201123
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1713.0,1747.0,1968.0,2133.0,2442.0,2700.0,2822.0,3373.0,2748.0,3101.0,5.0,115.0,407.0,20201123
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1295.0,1359.0,1568.0,1666.0,2083.0,2770.0,3052.0,3181.0,2336.0,3373.0,4.0,65.0,191.0,20201123
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,1950.0,2086.0,2316.0,2451.0,2638.0,2663.0,2634.0,3144.0,2704.0,2603.0,5.0,148.0,361.0,20201123
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1516.0,1475.0,1607.0,1615.0,1776.0,2035.0,2140.0,2003.0,1689.0,2249.0,5.0,65.0,474.0,20201123
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1804.0,1827.0,1896.0,1888.0,1795.0,1882.0,1996.0,2112.0,1806.0,2122.0,5.0,92.0,331.0,20201123
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),84.0,1273.0,1376.0,1543.0,1664.0,1995.0,2507.0,2705.0,3343.0,2589.0,2927.0,5.0,65.0,193.0,20201128
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),84.0,1882.0,2243.0,2460.0,2672.0,2801.0,2851.0,2923.0,3433.0,3174.0,2900.0,5.0,175.0,320.0,20201128
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),84.0,1335.0,1332.0,1427.0,1472.0,1635.0,1860.0,1845.0,2128.0,1841.0,2023.0,5.0,51.0,273.0,20201128
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),84.0,1593.0,1638.0,1699.0,1751.0,1962.0,2158.0,2227.0,2622.0,2335.0,2255.0,5.0,77.0,311.0,20201128
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),84.0,1811.0,1693.0,1736.0,1717.0,1913.0,2047.0,2037.0,2764.0,2324.0,2203.0,5.0,73.0,249.0,20201128
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),84.0,1590.0,1616.0,1828.0,2039.0,2337.0,2591.0,2812.0,3486.0,2910.0,3144.0,5.0,107.0,314.0,20201128
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),84.0,1667.0,1615.0,1790.0,1722.0,1769.0,1875.0,1892.0,2009.0,1764.0,2025.0,5.0,72.0,179.0,20201128
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1599.0,1517.0,1646.0,1635.0,1806.0,1879.0,2009.0,2060.0,1693.0,2192.0,5.0,64.0,402.0,20201203
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,2085.0,2257.0,2498.0,2717.0,2839.0,2882.0,2984.0,3541.0,3154.0,3002.0,5.0,173.0,437.0,20201203
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1478.0,1492.0,1649.0,1800.0,2111.0,2528.0,2785.0,3350.0,2559.0,3139.0,5.0,79.0,260.0,20201203
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1727.0,1789.0,1995.0,2231.0,2499.0,2709.0,2931.0,3687.0,3059.0,3262.0,5.0,125.0,525.0,20201203
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1692.0,1550.0,1628.0,1687.0,1879.0,2068.0,2212.0,2484.0,2151.0,2354.0,5.0,70.0,372.0,20201203
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,2059.0,1896.0,1934.0,1927.0,2096.0,2132.0,2220.0,2761.0,2291.0,2350.0,5.0,95.0,439.0,20201203
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,2025.0,1919.0,2100.0,1945.0,1918.0,2112.0,2136.0,2279.0,1903.0,2324.0,5.0,92.0,385.0,20201203
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),84.0,1354.0,1482.0,1625.0,1805.0,2068.0,2463.0,2701.0,3468.0,2716.0,3071.0,5.0,80.0,188.0,20201208
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),84.0,1767.0,1707.0,1793.0,1759.0,1808.0,1925.0,1973.0,2014.0,1815.0,2107.0,5.0,77.0,295.0,20201208
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),84.0,1455.0,1464.0,1517.0,1536.0,1790.0,1802.0,1822.0,1955.0,1713.0,2020.0,5.0,56.0,326.0,20201208
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),84.0,1970.0,2365.0,2581.0,2759.0,2792.0,2798.0,2894.0,3420.0,3141.0,2942.0,5.0,180.0,315.0,20201208
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),84.0,1593.0,1775.0,1931.0,2108.0,2357.0,2661.0,2771.0,3470.0,2947.0,3042.0,5.0,112.0,379.0,20201208
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),84.0,1662.0,1637.0,1686.0,1721.0,1828.0,1996.0,2129.0,2581.0,2315.0,2204.0,5.0,71.0,370.0,20201208
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),84.0,1865.0,1759.0,1759.0,1710.0,1864.0,1908.0,1965.0,2578.0,2161.0,2206.0,5.0,72.0,350.0,20201208
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),102.0,2793.0,2881.0,2925.0,3005.0,3118.0,3228.0,3325.0,3647.0,3232.0,3422.0,5.0,205.0,530.0,20201228
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),102.0,2083.0,2190.0,2238.0,2357.0,2539.0,2773.0,2921.0,3590.0,2874.0,3161.0,5.0,139.0,483.0,20201228
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),102.0,2047.0,2082.0,2085.0,2067.0,2257.0,2361.0,2482.0,2549.0,2162.0,2499.0,5.0,108.0,628.0,20201228
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),102.0,2032.0,2026.0,2049.0,1964.0,2039.0,2218.0,2216.0,2092.0,1779.0,2178.0,5.0,99.0,607.0,20201228
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),102.0,2122.0,2112.0,2152.0,2051.0,2085.0,2075.0,2070.0,1990.0,1713.0,2150.0,5.0,107.0,507.0,20201228
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),102.0,2216.0,2406.0,2516.0,2689.0,2800.0,2812.0,2879.0,3465.0,3251.0,2884.0,5.0,171.0,561.0,20201228
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),103.0,2049.0,1984.0,1979.0,1905.0,1934.0,2005.0,2095.0,2510.0,2138.0,2176.0,5.0,91.0,502.0,20201228
